subject_index,color,Game_theoretic_value,Confirmed,0_pieces,1_pieces,value_Zeyan ,confirmed_Zeyan
31,1,0,0,16797712,8594137088,0,0
30,0,0,0,16797712,25774006272,0,0
31,1,-1,1,25186320,25774006272,-1,1
30,0,-1,1,25186320,30068973568,-1,1
31,1,-1,1,2172669968,30068973568,-1,1
31,0,0,0,0,0,0,0
30,1,0,0,4194304,0,0,0
31,0,0,0,4194304,8192,0,0
30,1,0,0,4198400,8192,0,0
31,0,0,0,4198400,2105344,0,0
30,1,0,0,4299165696,2105344,0,0
31,0,0,0,4299165696,2105348,0,0
30,1,0,0,4299182080,2105348,0,0
31,0,1,1,4299182080,10493956,1,1
30,1,1,1,5372923904,10493956,1,1
31,0,1,1,5372923904,10494020,1,1
30,1,1,1,7520407552,10494020,1,1
31,0,1,1,7520407552,8600428612,1,1
30,0,0,0,0,0,0,0
31,1,0,0,4194304,0,0,0
30,0,0,0,4194304,8192,0,0
31,1,0,0,12582912,8192,0,0
30,0,0,0,12582912,2105344,0,0
31,1,0,0,12582944,2105344,0,0
30,0,0,0,12582944,2121728,1,1
31,1,0,0,12615712,2121728,1,1
30,0,0,0,12615712,2125824,1,1
31,1,0,0,12617760,2125824,1,1
30,0,1,1,12617760,2125832,1,1
31,1,1,1,1086359584,2125832,1,1
30,0,1,1,1086359584,2125848,1,1
31,1,1,1,1119914016,2125848,1,1
30,0,1,1,1119914016,18903064,1,1
31,0,0,0,0,0,0,0
30,1,0,0,8192,0,0,0
31,0,0,0,8192,1048576,0,0
30,1,0,0,24576,1048576,0,0
31,0,0,0,24576,1052672,0,0
30,1,0,0,2121728,1052672,0,0
31,0,0,0,2121728,1052688,0,0
30,1,0,0,270557184,1052688,0,0
31,0,0,0,270557184,1052720,0,0
30,1,0,0,270557192,1052720,0,0
31,0,0,0,270557192,1052784,0,0
30,1,0,0,270557320,1052784,0,0
31,0,0,0,270557320,1085552,0,1
30,1,0,0,278945928,1085552,0,1
31,0,0,0,278945928,8591020144,0,1
30,1,0,0,295723144,8591020144,0,1
31,0,1,1,295723144,8624574576,1,1
30,0,0,0,0,0,0,0
31,1,0,0,8388608,0,0,0
30,0,0,0,8388608,4194304,0,0
31,1,0,0,8396800,4194304,0,0
30,0,0,0,8396800,4210688,0,0
31,1,0,0,8398848,4210688,0,0
30,0,0,0,8398848,1077952512,0,0
31,1,0,0,8398912,1077952512,0,0
30,0,0,0,8398912,1077956608,1,1
31,1,0,0,8398920,1077956608,1,1
30,0,0,0,8398920,9667891200,1,1
31,1,0,0,8398952,9667891200,1,1
30,0,1,1,8398952,9667891216,1,1
31,1,0,0,545269864,9667891216,0,1
30,0,0,0,545269864,9669988368,0,1
31,1,0,0,545269992,9669988368,0,1
30,0,0,0,545269992,9669988624,0,1
31,1,0,0,2692753640,9669988624,0,1
30,0,0,0,2692753640,9670021392,0,1
31,1,-1,1,2692753644,9670021392,-1,1
30,0,-1,1,2692753644,9671069968,-1,1
31,1,-1,1,2693277932,9671069968,-1,1
31,0,0,0,0,0,0,0
30,1,0,0,8192,0,0,0
31,0,0,0,8192,4096,0,0
30,1,0,0,4202496,4096,0,0
31,0,0,0,4202496,4112,0,0
30,1,0,0,12591104,4112,0,0
31,0,0,0,12591104,16781328,0,0
30,1,0,0,8602525696,16781328,0,0
31,0,0,0,8602525696,16781336,0,0
30,1,-1,1,8604622848,16781336,-1,1
31,0,-1,1,8604622848,17829912,-1,1
30,1,-1,1,8873058304,17829912,-1,1
31,0,-1,1,8873058304,17829944,-1,1
30,1,-1,1,8873058368,17829944,-1,1
30,0,0,0,0,0,0,0
31,1,0,0,16384,0,0,0
30,0,0,0,16384,8192,0,0
31,1,0,0,4210688,8192,0,0
30,0,0,0,4210688,1073750016,0,0
31,1,0,0,6307840,1073750016,0,0
30,0,0,0,6307840,1082138624,0,0
31,1,0,0,7356416,1082138624,0,0
30,0,0,0,7356416,1082662912,0,0
31,1,0,0,7358464,1082662912,0,0
30,0,0,0,7358464,1619533824,0,0
31,1,0,0,2154842112,1619533824,-1,1
30,0,0,0,2154842112,1619533826,-1,1
31,1,-1,1,2423277568,1619533826,-1,1
30,0,0,0,2423277568,10209468418,0,1
31,1,0,0,2423277576,10209468418,0,1
30,0,1,1,2423277576,10226245634,1,1
31,1,0,0,2423281672,10226245634,0,1
30,0,0,0,2423281672,10226245650,0,1
31,1,0,0,6718248968,10226245650,0,1
30,0,0,0,6718248968,10226245654,0,1
31,1,0,0,6718249480,10226245654,0,1
30,0,0,0,6718249480,10226246678,0,1
31,0,0,0,0,0,0,0
30,1,0,0,8192,0,0,0
31,0,0,0,8192,16384,0,0
30,1,0,0,8396800,16384,0,0
31,0,0,0,8396800,16392,0,0
30,1,0,0,12591104,16392,0,0
31,0,0,0,12591104,2113544,0,0
30,1,0,0,12591120,2113544,0,0
31,0,0,0,12591120,2149597192,0,0
30,1,0,0,12595216,2149597192,0,0
31,0,0,0,12595216,2149599240,0,0
30,1,0,0,12595218,2149599240,0,0
31,0,0,0,12595218,6444566536,0,0
30,1,0,0,8602529810,6444566536,-1,1
31,0,-1,1,8602529810,6445090824,-1,1
30,1,-1,1,8736747538,6445090824,-1,1
31,0,-1,1,8736747538,6981961736,-1,1
30,1,-1,1,9810489362,6981961736,-1,1
31,0,-1,1,9810489362,6983010312,-1,1
30,1,-1,1,9810489366,6983010312,-1,1
30,0,0,0,0,0,0,0
31,1,0,0,8192,0,0,0
30,0,0,0,8192,16384,0,0
31,1,0,0,8396800,16384,0,0
30,0,0,0,8396800,8589950976,0,0
31,1,0,0,25174016,8589950976,0,0
30,0,0,0,25174016,8594145280,0,0
31,1,0,0,58728448,8594145280,0,0
30,0,0,0,58728448,8661254144,0,0
31,1,0,0,58793984,8661254144,0,0
30,0,0,0,58793984,9734995968,0,0
31,1,0,0,58794048,9734995968,0,0
30,0,0,0,58794048,14029963264,0,0
31,1,0,0,2206277696,14029963264,0,1
30,0,0,0,2206277696,14029967360,0,1
31,1,0,0,2206277700,14029967360,0,1
30,0,0,0,2206277700,14029967368,0,1
31,1,0,0,2208374852,14029967368,0,1
30,0,1,1,2208374852,14031015944,1,1
31,1,1,1,2208374884,14031015944,1,1
30,0,1,1,2208374884,14567886856,1,1
31,1,1,1,2208375012,14567886856,1,1
30,0,1,1,2208375012,14567887112,1,1
31,0,0,0,0,0,0,0
30,1,0,0,8192,0,0,0
31,0,0,0,8192,16384,0,0
30,1,0,0,12288,16384,0,0
31,0,0,0,12288,2113536,0,0
30,1,0,0,12296,2113536,0,0
31,0,0,0,12296,10502144,0,0
30,1,0,0,4206600,10502144,0,0
31,0,0,0,4206600,2157985792,0,0
30,1,0,0,4206604,2157985792,-1,1
31,0,0,0,4206604,6452953088,-1,1
30,1,0,0,4206636,6452953088,-1,1
31,0,0,0,4206636,6452953104,-1,1
30,1,-1,1,4208684,6452953104,-1,1
31,0,0,0,4208684,6452954128,-1,1
30,1,-1,1,4241452,6452954128,-1,1
31,0,-1,1,4241452,7526695952,-1,1
30,1,-1,1,8594176044,7526695952,-1,1
30,0,0,0,0,0,0,0
31,1,0,0,8192,0,0,0
30,0,0,0,8192,4096,0,0
31,1,0,0,1056768,4096,0,0
30,0,0,0,1056768,2101248,0,0
31,1,0,0,1074798592,2101248,0,0
30,0,0,0,1074798592,6295552,0,0
31,1,0,0,1074799616,6295552,0,0
30,0,0,0,1074799616,6295553,0,0
31,1,0,0,3222283264,6295553,0,0
30,0,0,0,3222283264,4301262849,0,0
31,1,0,0,3222283268,4301262849,0,0
30,0,0,0,3222283268,4309651457,0,1
31,1,0,0,3239060484,4309651457,0,1
30,0,0,0,3239060484,4309667841,0,1
31,1,0,0,3239060516,4309667841,0,1
30,0,1,1,3239060516,4309667857,1,1
31,1,1,1,3775931428,4309667857,1,1
30,0,1,1,3775931428,4309669905,1,1
31,1,0,0,3910149156,4309669905,0,1
30,0,0,0,3910149156,4578105361,0,1
31,0,0,0,0,0,0,0
30,1,0,0,4194304,0,0,0
31,0,0,0,4194304,8388608,0,0
30,1,0,0,4198400,8388608,0,0
31,0,0,0,4198400,8388624,0,0
30,1,0,0,1077940224,8388624,0,0
31,0,1,1,1077940224,8388688,1,1
30,1,0,0,1077940256,8388688,1,1
31,0,1,1,1077940256,8421456,1,1
30,1,1,1,5372907552,8421456,1,1
31,0,1,1,5372907552,8421460,1,1
30,1,1,1,7520391200,8421460,1,1
31,0,1,1,7520391200,8598356052,1,1
30,0,0,0,0,0,0,0
31,1,0,0,8192,0,0,0
30,0,0,0,8192,16384,0,0
31,1,0,0,16785408,16384,0,0
30,0,0,0,16785408,4210688,0,0
31,1,0,0,16785472,4210688,0,0
30,0,0,0,16785472,4243456,0,0
31,1,0,0,16785504,4243456,0,0
30,0,0,0,16785504,4243584,0,0
31,1,0,0,25174112,4243584,0,0
30,0,1,1,25174112,37798016,1,1
31,1,0,0,25239648,37798016,0,0
30,0,1,1,25239648,4332765312,1,1
31,1,0,0,8615174240,4332765312,0,1
30,0,0,0,8615174240,4332765320,0,1
31,1,0,0,8617271392,4332765320,0,1
30,0,0,0,8617271392,4869636232,0,1
31,1,0,0,10764755040,4869636232,-1,1
30,0,0,0,10764755040,4869638280,0,1
31,1,0,0,10764755044,4869638280,0,1
30,0,0,0,10764755044,5003856008,0,1
31,1,0,0,10765279332,5003856008,0,1
30,0,0,0,10765279332,6077597832,0,1
31,0,0,0,0,0,0,0
30,1,0,0,8192,0,0,0
31,0,0,0,8192,4096,0,0
30,1,0,0,8396800,4096,0,0
31,0,0,0,8396800,8589938688,0,0
30,1,0,0,10493952,8589938688,0,0
31,0,0,0,10493952,8594132992,0,0
30,1,0,0,10493984,8594132992,0,0
31,0,0,0,10493984,9131003904,0,0
30,1,-1,1,10494048,9131003904,-1,1
31,0,0,0,10494048,9131003920,1,1
30,1,0,0,10494176,9131003920,1,1
31,0,0,0,10494176,9131004176,1,1
30,1,0,0,10526944,9131004176,1,1
31,0,0,0,10526944,11278487824,1,1
30,1,0,0,4305494240,11278487824,0,1
31,0,0,0,4305494240,11278504208,0,1
30,1,0,0,4339048672,11278504208,0,1
31,0,0,0,4339048672,45638242576,0,1
30,1,0,0,21518917856,45638242576,0,1
31,0,0,0,21518917856,45638308112,0,1
30,1,0,0,21586026720,45638308112,0,1
30,0,0,0,0,0,0,0
31,1,0,0,8192,0,0,0
30,0,0,0,8192,16384,0,0
31,1,0,0,16785408,16384,0,0
30,0,0,0,16785408,4210688,0,0
31,1,0,0,16785472,4210688,0,0
30,0,0,0,16785472,4243456,0,0
31,1,0,0,16785504,4243456,0,0
30,0,0,0,16785504,4243584,0,0
31,1,0,0,18882656,4243584,0,0
30,0,0,0,18882656,541114496,0,0
31,1,0,0,18882664,541114496,0,0
30,0,0,0,18882664,541114512,0,1
31,1,0,0,27271272,541114512,0,1
30,0,0,0,27271272,9131049104,0,1
31,1,0,0,60825704,9131049104,0,1
30,0,0,0,60825704,9198157968,0,1
31,1,0,0,60827752,9198157968,-1,1
30,0,0,0,60827752,9198162064,0,1
31,1,0,0,2208311400,9198162064,0,1
30,0,0,0,2208311400,9198162066,0,1
31,1,0,1,2208835688,9198162066,0,1
30,0,1,1,2208835688,9199210642,1,1
31,1,0,0,2477271144,9199210642,0,1
32,0,0,0,0,0,0,0
33,1,0,0,4194304,0,0,0
32,0,0,0,4194304,4096,0,0
33,1,0,0,12582912,4096,0,0
32,0,1,1,12582912,6144,0,0
33,1,1,1,29360128,6144,1,1
32,0,1,1,29360128,2103296,1,1
33,0,0,0,0,0,0,0
32,1,0,0,4194304,0,0,0
33,0,0,0,4194304,8192,0,0
32,1,0,0,12582912,8192,0,0
33,0,0,0,12582912,16785408,0,0
32,1,0,0,12587008,16785408,0,0
33,0,0,0,12587008,16785412,1,1
32,1,0,0,13635584,16785412,0,0
33,0,1,1,13635584,16785420,1,1
32,0,0,0,0,0,0,0
33,1,0,0,4194304,0,0,0
32,0,0,0,4194304,16384,0,0
33,1,0,0,12582912,16384,0,0
32,0,0,0,12582912,2113536,0,0
33,1,0,0,12587008,2113536,0,0
32,0,0,0,12587008,4297080832,0,0
33,1,0,0,12589056,4297080832,0,0
32,0,0,0,12589056,4297081856,0,0
33,1,0,0,12589072,4297081856,0,0
32,0,0,0,12589072,4297090048,1,1
33,1,0,0,13637648,4297090048,1,1
32,0,0,0,13637648,4565525504,1,1
33,1,0,0,550508560,4565525504,0,1
32,0,0,0,550508560,4565525508,0,1
33,1,0,0,551032848,4565525508,0,1
32,0,0,0,551032848,4699743236,0,1
33,1,0,0,567810064,4699743236,0,1
32,0,0,0,567810064,4733297668,0,1
33,1,0,0,567842832,4733297668,0,1
32,0,0,0,567842832,4733297732,0,1
33,1,0,0,2715326480,4733297732,0,1
33,0,0,0,0,0,0,0
32,1,0,0,8388608,0,0,0
33,0,0,0,8388608,16,0,0
32,1,0,0,8396800,16,0,0
33,0,0,0,8396800,24,0,0
32,1,0,0,8396804,24,0,0
33,0,0,0,8396804,4120,0,0
32,1,-1,1,8429572,4120,-1,1
33,0,-1,1,8429572,2101272,-1,1
32,1,-1,1,1082171396,2101272,-1,1
33,0,-1,1,1082171396,3149848,-1,1
32,1,-1,1,1086365700,3149848,-1,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,4194304,0,0
33,1,0,0,24,4194304,0,0
32,0,0,0,24,4194308,0,0
33,1,0,0,4120,4194308,0,0
32,0,0,0,4120,5242884,0,0
33,1,0,0,2101272,5242884,0,0
32,0,0,0,2101272,1078984708,0,0
33,1,0,0,2102296,1078984708,0,0
32,0,0,0,2102296,1078986756,0,0
33,1,0,0,538973208,1078986756,0,0
32,0,0,0,538973208,1078994948,0,1
33,1,0,0,538973240,1078994948,0,1
32,0,0,0,538973240,1078995012,0,1
33,1,0,0,538989624,1078995012,0,1
32,0,0,0,538989624,1087383620,0,1
33,1,0,0,555766840,1087383620,0,1
32,0,0,0,555766840,18267252804,0,1
33,1,0,0,4850734136,18267252804,0,1
32,0,0,0,4850734136,18267285572,0,1
33,1,0,0,4850799672,18267285572,0,1
32,0,0,0,4850799672,18267285828,0,1
33,1,0,0,4851323960,18267285828,0,1
32,0,0,0,4851323960,20414769476,0,1
33,1,0,0,4851324088,20414769476,0,1
32,0,0,1,4851324088,54774507844,0,1
33,1,0,1,4851324090,54774507844,0,1
33,0,0,0,0,0,0,0
32,1,0,0,8192,0,0,0
33,0,0,0,8192,16,0,0
32,1,0,0,2105344,16,0,0
33,0,0,0,2105344,48,0,0
32,1,0,0,2105352,48,1,1
33,0,1,1,2105352,4144,1,1
32,1,1,1,10493960,4144,1,1
33,0,1,1,10493960,8589938736,1,1
32,1,1,1,14688264,8589938736,1,1
33,0,1,1,14688264,8590987312,1,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,4194304,0,0
33,1,0,0,24,4194304,0,0
32,0,1,1,24,4210688,0,0
33,1,1,1,56,4210688,1,1
32,0,1,1,56,4210692,1,1
33,0,0,0,0,0,0,0
32,1,0,0,8192,0,0,0
33,0,0,0,8192,4096,0,0
32,1,0,0,16785408,4096,0,0
33,0,0,0,16785408,4198400,0,0
32,1,0,0,17833984,4198400,0,0
33,0,0,0,17833984,4299165696,0,0
32,1,0,0,17833988,4299165696,0,0
33,0,0,0,17833988,5372907520,0,0
32,1,0,0,2165317636,5372907520,0,0
33,0,0,0,2165317636,5372923904,0,0
32,1,0,0,2165317700,5372923904,0,0
33,0,0,0,2165317700,5381312512,0,1
32,1,0,0,2165317732,5381312512,0,1
33,0,0,0,2165317732,5383409664,0,1
32,1,-1,1,2165317748,5383409664,-1,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,2097152,0,0
33,1,0,0,24,2097152,0,0
32,0,0,0,24,2097156,0,0
33,1,0,0,56,2097156,0,0
32,0,0,0,56,2097220,0,0
33,1,0,0,16440,2097220,0,0
32,0,0,0,16440,10485828,0,0
33,1,0,0,4210744,10485828,0,0
32,0,0,0,4210744,10494020,0,0
33,1,0,0,2151694392,10494020,0,0
32,0,0,0,2151694392,44048452,0,1
33,1,0,0,6446661688,44048452,0,1
32,0,1,1,6446661688,1117790276,1,1
33,1,0,0,6463438904,1117790276,0,1
32,0,0,0,6463438904,18297659460,0,1
33,1,0,0,6463504440,18297659460,0,1
32,0,0,0,6463504440,18297659716,0,1
33,1,0,0,6463506488,18297659716,0,1
32,0,0,0,6463506488,18298184004,0,1
33,1,0,0,6464555064,18298184004,0,1
33,0,0,0,0,0,0,0
32,1,0,0,2097152,0,0,0
33,0,0,0,2097152,16,0,0
32,1,0,0,2099200,16,0,0
33,0,0,0,2099200,48,0,0
32,1,0,0,2099208,48,1,1
33,0,1,1,2099208,4144,1,1
32,1,1,1,3147784,4144,1,1
33,0,1,1,3147784,4198448,1,1
32,1,-1,1,3155976,4198448,-1,1
33,0,1,1,3155976,4214832,1,1
32,1,1,1,3155980,4214832,1,1
33,0,1,1,3155980,541085744,1,1
32,1,-1,1,4298123276,541085744,-1,1
33,0,-1,1,4298123276,1614827568,-1,1
32,1,-1,1,4298123340,1614827568,-1,1
33,0,-1,1,4298123340,1883263024,-1,1
32,1,-1,1,4432341068,1883263024,-1,1
32,0,0,0,0,0,0,0
33,1,0,0,2147483648,0,0,0
32,0,0,0,2147483648,8192,0,0
33,1,0,0,6442450944,8192,0,0
32,0,0,0,6442450944,1073750016,0,0
33,1,0,0,6459228160,1073750016,0,0
32,0,1,1,6459228160,9663684608,1,1
33,1,1,1,6467616768,9663684608,1,1
32,0,1,1,6467616768,9667878912,1,1
33,1,1,1,6467633152,9667878912,1,1
32,0,1,1,6467633152,9667878944,1,1
33,1,1,1,6467665920,9667878944,1,1
32,0,1,1,6467665920,9667879072,1,1
33,1,-1,1,6467665984,9667879072,-1,1
32,0,0,0,6467665984,9667944608,0,1
33,1,0,0,6501220416,9667944608,0,1
32,0,0,0,6501220416,9735053472,0,1
33,1,0,0,6501220432,9735053472,0,1
32,0,0,0,6501220432,26914922656,0,1
33,1,0,0,6503317584,26914922656,0,1
32,0,0,0,6503317584,26914924704,0,1
33,1,0,0,6503321680,26914924704,0,1
32,0,0,0,6503321680,26915448992,0,1
33,1,0,0,6504370256,26915448992,0,1
33,0,0,0,0,0,0,0
32,1,0,0,4096,0,0,0
33,0,0,0,4096,2147483648,0,0
32,1,0,0,12288,2147483648,0,0
33,0,0,0,12288,2147485696,0,0
32,1,0,0,2109440,2147485696,0,0
33,0,0,0,2109440,3221227520,0,0
32,1,0,0,538980352,3221227520,0,0
33,0,0,0,538980352,3221227552,0,0
32,1,0,0,543174656,3221227552,0,0
33,0,0,0,543174656,3229616160,0,0
32,1,0,0,4838141952,3229616160,0,0
33,0,0,0,4838141952,3229616164,0,1
32,1,0,0,4838158336,3229616164,0,1
33,0,0,0,4838158336,3229648932,0,0
32,1,0,0,4838158464,3229648932,0,1
33,0,0,0,4838158464,3263203364,0,1
32,1,0,0,39197896832,3263203364,0,1
33,0,0,0,39197896832,3263203428,1,1
32,1,0,0,39214674048,3263203428,0,1
33,0,0,0,39214674048,3263203444,0,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,8388608,0,0
33,1,0,0,48,8388608,0,0
32,0,1,1,48,12582912,0,0
33,1,1,1,56,12582912,1,1
32,0,1,1,113,12582976,0,0
33,0,0,0,0,0,0,0
32,1,0,0,4194304,0,0,0
33,0,0,0,4194304,16,0,0
32,1,0,0,4194312,16,0,0
33,0,0,0,4194312,16400,0,0
32,1,0,0,6291464,16400,0,0
33,0,1,1,6291464,8405008,1,1
32,1,0,0,6291496,8405008,0,0
33,0,0,0,6291496,2155888656,1,1
32,1,0,0,6299688,2155888656,1,1
33,0,1,1,6299688,2692759568,1,1
32,1,0,0,1080041512,2692759568,0,0
33,0,0,0,1080041512,2692763664,0,1
32,1,0,0,1081090088,2692763664,0,1
33,0,0,0,1081090088,2693287952,0,1
32,1,0,0,5376057384,2693287952,0,1
33,0,0,0,5376057384,2693320720,0,1
32,1,0,0,5376057512,2693320720,0,1
33,0,0,0,5376057512,2693386256,0,1
32,1,0,0,5376188584,2693386256,0,1
33,0,0,0,5376188584,2710163472,0,1
32,1,0,0,22556057768,2710163472,0,1
33,0,0,0,22556057768,2743717904,0,1
32,1,0,0,22623166632,2743717904,0,1
33,0,0,1,22623166632,2743717968,0,1
32,1,-1,1,56982905000,2743717968,-1,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,2097152,0,0
33,1,0,0,24,2097152,0,0
32,0,0,0,24,2097156,0,0
33,1,0,0,16408,2097156,1,1
32,0,1,1,16408,2097188,1,1
33,1,0,0,2147500056,2097188,0,0
32,0,0,0,2147500056,2105380,0,0
33,1,0,0,2684370968,2105380,0,0
32,0,1,1,2684370968,6299684,1,1
33,1,1,1,3758112792,6299684,1,1
32,0,1,1,3758112792,274735140,1,1
33,0,0,0,0,0,0,0
32,1,0,0,16384,0,0,0
33,0,0,0,16384,2147483648,0,0
32,1,0,0,16416,2147483648,0,0
33,0,0,0,16416,3221225472,0,0
32,1,0,0,536887328,3221225472,0,0
33,0,1,1,536887328,3222274048,1,1
32,1,0,0,4831854624,3222274048,0,0
33,0,0,0,4831854624,3230662656,0,0
32,1,0,0,4833951776,3230662656,0,0
33,0,0,0,4833951776,3230670848,0,0
32,1,-1,1,4833951784,3230670848,-1,1
33,0,-1,1,4833951784,3230670864,-1,1
32,1,-1,1,4838146088,3230670864,-1,1
33,0,-1,1,4838146088,3230703632,-1,1
32,1,-1,1,4838146216,3230703632,-1,1
33,0,-1,1,4838146216,3230704656,-1,1
32,1,-1,1,4838146217,3230704656,-1,1
33,0,0,0,4838146217,3247481872,1,1
32,1,1,1,4838146221,3247481872,1,1
33,0,1,1,4838146221,3247481874,1,1
32,0,0,0,0,0,0,0
33,1,0,0,16,0,0,0
32,0,0,0,16,2147483648,0,0
33,1,0,0,24,2147483648,0,0
32,0,0,0,24,2147483652,0,0
33,1,0,0,16408,2147483652,1,1
32,0,0,0,16408,2164260868,1,1
33,1,1,1,16472,2164260868,1,1
32,0,1,1,16472,2168455172,1,1
33,0,0,0,0,0,0,0
32,1,0,0,8192,0,0,0
33,0,0,0,8192,16,0,0
32,1,0,0,8200,16,0,0
33,0,0,0,8200,48,0,0
32,1,0,0,8264,48,0,0
33,0,0,0,8264,4144,0,0
32,1,0,0,24648,4144,0,0
33,0,1,1,24648,2147487792,1,1
32,1,1,1,4218952,2147487792,1,1
33,0,1,1,4218952,3221229616,1,1
32,1,-1,1,4299186248,3221229616,-1,1
33,0,0,0,4299186248,3222278192,0,1
32,1,0,0,4567621704,3222278192,0,1
33,0,1,1,4567621704,3222280240,1,1
32,1,-1,1,5104492616,3222280240,-1,1
33,0,-1,1,5104492616,3222281264,-1,1
32,1,-1,1,5104493128,3222281264,-1,1
34,0,0,0,0,0,0,0
35,1,0,0,256,0,0,0
34,0,0,0,256,128,0,0
35,1,0,0,131328,128,0,0
34,0,0,0,131328,34359738496,0,0
35,1,0,0,67240192,34359738496,-1,1
34,0,0,0,67240192,34393292928,0,0
35,1,0,0,67272960,34393292928,0,0
34,0,0,0,67272960,51573162112,0,0
35,1,0,0,67338496,51573162112,0,0
34,0,0,0,67338496,51573178496,0,0
35,1,-1,1,67338560,51573178496,-1,1
34,0,0,0,67338560,60163113088,0,0
35,1,0,0,4362305856,60163113088,0,1
34,0,0,0,4362305856,60179890304,0,0
35,1,-1,1,4370694464,60179890304,-1,1
34,0,0,0,4370694464,60179890336,0,0
35,1,0,0,4370694480,60179890336,0,1
34,0,0,0,4370694480,60184084640,0,1
35,1,0,0,6518178128,60184084640,0,1
34,0,0,0,6518178128,60720955552,0,1
35,1,0,0,6520275280,60720955552,0,1
34,0,0,0,6520275280,60720957600,0,1
35,1,0,0,6520279376,60720957600,0,1
34,0,0,0,6520279376,60720957608,0,1
35,1,0,1,6521327952,60720957608,0,1
34,0,0,1,6521327952,60989393064,0,1
35,1,0,1,6521852240,60989393064,0,1
34,0,0,1,6521852240,60989655208,0,1
35,1,0,1,7595594064,60989655208,0,1
34,0,0,1,7595594064,60989655209,0,1
35,1,0,1,7595594576,60989655209,0,1
34,0,0,1,7595594576,60989655211,0,1
35,1,0,1,7595594580,60989655211,0,1
34,0,0,1,7595594580,60989656235,0,1
35,1,0,1,7729812308,60989656235,0,1
35,0,0,0,0,0,0,0
34,1,0,0,256,0,0,0
35,0,0,0,256,131072,0,0
34,1,0,0,16777472,131072,0,0
35,0,0,0,16777472,196608,0,0
34,1,0,0,16810240,196608,1,1
35,0,0,0,16810240,196672,1,1
34,1,0,0,50364672,196672,0,0
35,0,1,1,50364672,67305536,1,1
34,1,0,0,50381056,67305536,1,1
35,0,1,1,50381056,67305664,1,1
34,1,1,1,58769664,67305664,1,1
35,0,1,1,58769664,71499968,1,1
34,1,1,1,58769680,71499968,1,1
35,0,1,1,58769680,17251369152,1,1
34,1,1,1,58769712,17251369152,1,1
35,0,1,1,58769712,21546336448,1,1
34,1,1,1,8648704304,21546336448,1,1
35,0,1,1,8648704304,21546340544,1,1
34,1,1,1,8648704308,21546340544,1,1
35,0,1,1,8648704308,21546340552,1,1
34,1,0,0,9722446132,21546340552,0,1
35,0,1,1,9722446132,21546348744,1,1
34,1,1,1,9722448180,21546348744,1,1
35,0,1,1,9722448180,21547397320,1,1
34,1,1,1,10259319092,21547397320,1,1
35,0,1,1,10259319092,21547921608,1,1
34,1,1,1,10261416244,21547921608,1,1
35,0,1,1,10261416244,21547921610,1,1
34,1,1,1,10529851700,21547921610,1,1
35,0,1,1,10529851700,23695405258,1,1
34,0,0,0,0,0,0,0
35,1,0,0,256,0,0,0
34,0,0,0,256,1024,0,0
35,1,0,0,8448,1024,0,0
34,0,0,0,8448,2098176,0,0
35,1,0,0,8397056,2098176,-1,1
34,0,0,0,8397056,2098184,1,1
35,1,-1,1,8397088,2098184,-1,1
34,0,0,0,8397088,2114568,1,1
35,1,-1,1,8429856,2114568,-1,1
34,0,0,0,8429856,2114696,1,1
35,1,1,1,41984288,2114696,1,1
34,0,1,1,41984288,34361853064,1,1
35,1,1,1,58761504,34361853064,1,1
34,0,1,1,58761504,34428961928,1,1
35,0,0,0,0,0,0,0
34,1,0,0,256,0,0,0
35,0,0,0,256,4194304,0,0
34,1,0,0,16777472,4194304,0,0
35,0,0,0,16777472,1077936128,0,0
34,1,0,0,16793856,1077936128,-1,1
35,0,1,1,16793856,1077940224,1,1
34,1,-1,1,18891008,1077940224,-1,1
35,0,0,0,18891008,1077940240,0,0
34,1,-1,1,19939584,1077940240,-1,1
35,0,0,0,19939584,1077940244,0,0
34,1,0,0,4314906880,1077940244,0,0
35,0,1,1,4314906880,1086328852,1,1
34,0,0,0,0,0,0,0
35,1,0,0,16384,0,0,0
34,0,0,0,16384,32,0,0
35,1,0,0,16793600,32,0,0
34,0,0,0,16793600,48,0,0
35,1,-1,1,20987904,48,-1,1
34,0,1,1,20987904,8388656,1,1
35,1,-1,1,4315955200,8388656,-1,1
34,0,-1,1,4315955200,8388720,-1,1
35,1,-1,1,4315955328,8388720,-1,1
35,0,0,0,0,0,0,0
34,1,0,0,512,0,0,0
35,0,0,0,512,1024,0,0
34,1,0,0,2560,1024,0,0
35,0,0,0,2560,2098176,0,0
34,1,0,0,526848,2098176,0,0
35,0,0,0,526848,3146752,0,0
34,1,0,0,4721152,3146752,0,0
35,0,0,0,4721152,3146753,1,1
34,1,0,0,1078462976,3146753,1,1
35,0,1,1,1078462976,137364481,1,1
34,1,1,1,1078471168,137364481,1,1
35,0,1,1,1078471168,137364497,1,1
34,1,1,1,1078487552,137364497,1,1
35,0,1,1,1078487552,137368593,1,1
